,life_main,people_main,photos,relation,wall_posts,target
1846,1.0,1.0,975.0,5.0,555.0,618.0
1847,7.0,1.0,38.0,1.0,853.0,567.0
1848,1.0,1.0,104.0,1.0,481.0,256.0
1849,7.0,7.0,727.0,7.0,836.0,264.0
1850,1.0,1.0,132.0,1.0,710.0,443.0
1851,1.0,1.0,745.0,1.0,2661.0,486.0
1852,1.0,1.0,49.0,1.0,183.0,339.0
1853,1.0,1.0,544.0,1.0,783.0,363.0
1854,1.0,1.0,8.0,1.0,915.0,279.0
1855,7.0,2.0,3198.0,8.0,3297.0,707.0
1856,1.0,1.0,163.0,8.0,711.0,729.0
1857,1.0,1.0,28.0,1.0,108.0,279.0
1858,1.0,1.0,134.0,1.0,945.0,251.0
1859,1.0,1.0,309.0,1.0,405.0,518.0
1860,1.0,1.0,285.0,1.0,1764.0,520.0
1861,1.0,1.0,161.0,1.0,191.0,311.0
1862,6.0,7.0,3697.0,5.0,3883.0,2606.0
1863,1.0,1.0,48.0,1.0,582.0,485.0
1864,1.0,1.0,349.0,1.0,1570.0,412.0
1865,1.0,1.0,878.0,1.0,71.0,226.0
1866,1.0,1.0,263.0,1.0,58.0,613.0
1867,7.0,2.0,384.0,5.0,220.0,280.0
1868,1.0,1.0,46.0,1.0,918.0,322.0
1869,1.0,1.0,1065.0,1.0,447.0,344.0
1870,1.0,1.0,2845.0,2.0,3500.0,511.0
1871,1.0,1.0,318.0,1.0,497.0,387.0
1872,7.0,3.0,244.0,1.0,536.0,213.0
1873,1.0,1.0,841.0,1.0,1297.0,582.0
1874,1.0,1.0,4107.0,2.0,5848.0,899.0
1875,7.0,2.0,748.0,1.0,2348.0,434.0
1876,1.0,1.0,552.0,1.0,131.0,277.0
1877,1.0,1.0,45.0,1.0,155.0,342.0
1878,1.0,1.0,1173.0,1.0,1028.0,557.0
1879,1.0,1.0,10.0,1.0,7.0,212.0
1880,1.0,1.0,8.0,5.0,200.0,484.0
1881,1.0,1.0,151.0,1.0,5821.0,2889.0
1882,7.0,6.0,389.0,5.0,2421.0,622.0
1883,1.0,1.0,346.0,1.0,621.0,200.0
1884,1.0,1.0,649.0,2.0,787.0,344.0
1885,1.0,1.0,67.0,1.0,453.0,285.0
1886,1.0,1.0,996.0,5.0,4108.0,331.0
1887,1.0,1.0,267.0,1.0,4102.0,259.0
1888,1.0,1.0,274.0,5.0,2028.0,329.0
1889,1.0,7.0,329.0,5.0,673.0,508.0
1890,1.0,1.0,945.0,5.0,12672.0,660.0
1891,1.0,1.0,489.0,1.0,978.0,362.0
1892,1.0,1.0,299.0,1.0,166.0,519.0
1893,1.0,1.0,167.0,1.0,1100.0,291.0
1894,1.0,1.0,447.0,1.0,1644.0,408.0
1895,5.0,7.0,357.0,1.0,1658.0,346.0
1896,1.0,1.0,156.0,1.0,144.0,339.0
1897,6.0,3.0,358.0,5.0,1873.0,547.0
1898,1.0,1.0,1841.0,1.0,2917.0,231.0
1899,1.0,1.0,784.0,5.0,1471.0,2516.0
1900,1.0,1.0,34.0,1.0,25.0,181.0
1901,7.0,3.0,933.0,5.0,2617.0,271.0
1902,1.0,1.0,2974.0,1.0,872.0,1031.0
1903,2.0,3.0,131.0,5.0,416.0,370.0
1904,1.0,1.0,145.0,1.0,338.0,194.0
1905,1.0,1.0,10.0,2.0,486.0,341.0
1906,1.0,1.0,2263.0,1.0,428.0,358.0
1907,1.0,1.0,526.0,1.0,259.0,309.0
1908,1.0,1.0,71.0,1.0,253.0,262.0
1909,1.0,1.0,285.0,1.0,314.0,238.0
1910,7.0,3.0,141.0,5.0,164.0,161.0
1911,1.0,1.0,52.0,1.0,550.0,1341.0
1912,1.0,1.0,659.0,1.0,424.0,659.0
1913,1.0,1.0,22.0,1.0,6.0,73.0
1914,7.0,7.0,6.0,5.0,8.0,17.0
1915,2.0,3.0,97.0,1.0,368.0,108.0
1916,1.0,1.0,12.0,7.0,8.0,45.0
1917,1.0,1.0,8.0,1.0,20.0,88.0
1918,1.0,1.0,15.0,1.0,12.0,111.0
1919,2.0,1.0,16.0,5.0,2.0,8.0
1920,1.0,1.0,488.0,1.0,1732.0,300.0
1921,7.0,3.0,116.0,5.0,162.0,2881.0
1922,1.0,1.0,50.0,1.0,32.0,27.0
1923,1.0,1.0,256.0,1.0,2689.0,295.0
1924,2.0,7.0,8.0,2.0,154.0,132.0
1925,1.0,1.0,417.0,1.0,207.0,107.0
1926,1.0,3.0,231.0,2.0,19.0,29.0
1927,1.0,1.0,8.0,2.0,5.0,87.0
1928,2.0,3.0,724.0,5.0,639.0,151.0
1929,1.0,1.0,15.0,8.0,18.0,47.0
1930,1.0,1.0,16.0,1.0,153.0,78.0
1931,1.0,1.0,119.0,5.0,767.0,96.0
1932,1.0,1.0,168.0,1.0,460.0,239.0
1933,7.0,2.0,206.0,5.0,897.0,107.0
1934,5.0,3.0,10.0,1.0,111.0,47.0
1935,1.0,1.0,5.0,1.0,11.0,27.0
1936,1.0,1.0,8.0,1.0,9.0,137.0
1937,1.0,1.0,22.0,1.0,28.0,44.0
1938,1.0,1.0,68.0,1.0,411.0,201.0
1939,1.0,1.0,1.0,1.0,3.0,11.0
1940,1.0,1.0,408.0,1.0,85.0,62.0
1941,1.0,1.0,1.0,1.0,2.0,33.0
1942,1.0,1.0,16.0,1.0,5.0,33.0
1943,2.0,3.0,5.0,2.0,63.0,88.0
1944,2.0,3.0,10.0,7.0,119.0,123.0
1945,1.0,1.0,37.0,1.0,27.0,5.0
1946,7.0,7.0,5.0,2.0,6.0,13.0
1947,1.0,1.0,3.0,1.0,906.0,245.0
1948,2.0,2.0,44.0,1.0,61.0,36.0
1949,1.0,1.0,3.0,1.0,649.0,69.0
1950,1.0,1.0,209.0,1.0,2092.0,197.0
1951,1.0,1.0,321.0,1.0,12.0,19.0
1952,2.0,7.0,349.0,1.0,45.0,212.0
1953,6.0,3.0,5.0,1.0,3.0,12.0
1954,5.0,6.0,1929.0,1.0,2978.0,17.0
1955,2.0,3.0,91.0,3.0,20.0,110.0
1956,1.0,3.0,31.0,5.0,401.0,465.0
1957,1.0,1.0,340.0,1.0,501.0,118.0
1958,1.0,1.0,57.0,1.0,104.0,173.0
1959,2.0,1.0,51.0,7.0,187.0,93.0
1960,1.0,1.0,542.0,1.0,106.0,192.0
1961,1.0,1.0,24.0,1.0,2281.0,492.0
1962,1.0,1.0,11.0,2.0,52.0,102.0
1963,1.0,1.0,27.0,1.0,85.0,234.0
1964,7.0,3.0,522.0,2.0,931.0,81.0
1965,1.0,1.0,63.0,1.0,75.0,153.0
1966,1.0,1.0,4.0,1.0,1.0,22.0
1967,1.0,1.0,56.0,1.0,1.0,138.0
1968,1.0,3.0,127.0,5.0,449.0,402.0
1969,1.0,1.0,88.0,1.0,1515.0,122.0
1970,1.0,1.0,86.0,1.0,107.0,96.0
1971,1.0,1.0,17.0,1.0,428.0,240.0
1972,2.0,7.0,212.0,2.0,1057.0,8603.0
1973,1.0,1.0,48.0,1.0,1.0,353.0
1974,1.0,1.0,334.0,1.0,1715.0,163.0
1975,1.0,1.0,15.0,1.0,59.0,76.0
1976,7.0,2.0,58.0,2.0,69.0,39.0
1977,1.0,1.0,98.0,1.0,110.0,169.0
1978,1.0,1.0,90.0,1.0,300.0,298.0
1979,1.0,1.0,446.0,1.0,184.0,242.0
1980,1.0,1.0,174.0,1.0,184.0,107.0
1981,1.0,1.0,66.0,1.0,1871.0,284.0
1982,1.0,1.0,23.0,1.0,29.0,362.0
1983,1.0,1.0,21.0,1.0,27.0,166.0
1984,1.0,1.0,157.0,1.0,352.0,148.0
1985,1.0,1.0,107.0,1.0,740.0,384.0
1986,3.0,3.0,36.0,5.0,7.0,247.0
1987,2.0,3.0,294.0,2.0,366.0,134.0
1988,1.0,1.0,10.0,1.0,13.0,118.0
1989,7.0,3.0,85.0,1.0,1114.0,77.0
1990,1.0,1.0,1160.0,1.0,1068.0,425.0
1991,6.0,6.0,249.0,2.0,88.0,144.0
1992,1.0,1.0,74.0,1.0,365.0,247.0
1993,1.0,1.0,81.0,1.0,10.0,186.0
1994,1.0,1.0,369.0,1.0,103.0,695.0
1995,1.0,1.0,11.0,1.0,30.0,226.0
1996,1.0,1.0,86.0,1.0,181.0,209.0
1997,1.0,1.0,22.0,1.0,744.0,153.0
1998,7.0,3.0,13.0,5.0,1981.0,1491.0
1999,1.0,1.0,56.0,7.0,1016.0,87.0
2000,1.0,1.0,21.0,1.0,21.0,83.0
2001,1.0,1.0,123.0,1.0,1769.0,229.0
2002,1.0,1.0,97.0,8.0,245.0,161.0
2003,1.0,1.0,180.0,1.0,920.0,104.0
2004,1.0,1.0,244.0,1.0,1531.0,88.0
2005,1.0,1.0,101.0,1.0,125.0,473.0
2006,1.0,1.0,374.0,1.0,289.0,180.0
2007,1.0,1.0,271.0,1.0,891.0,424.0
2008,1.0,1.0,6.0,1.0,6.0,169.0
2009,1.0,1.0,5.0,7.0,92.0,96.0
2010,3.0,2.0,34.0,5.0,225.0,130.0
2011,1.0,1.0,69.0,1.0,203.0,117.0
2012,2.0,3.0,4.0,1.0,3.0,151.0
2013,1.0,1.0,92.0,1.0,8.0,105.0
2014,1.0,1.0,701.0,1.0,5929.0,395.0
2015,1.0,1.0,68.0,1.0,10.0,100.0
2016,1.0,1.0,148.0,1.0,62.0,249.0
2017,1.0,1.0,16.0,1.0,3.0,165.0
2018,1.0,1.0,158.0,1.0,696.0,189.0
2019,1.0,1.0,777.0,1.0,1626.0,394.0
2020,2.0,3.0,62.0,5.0,514.0,297.0
2021,1.0,1.0,31.0,1.0,47.0,233.0
2022,1.0,1.0,233.0,1.0,2696.0,262.0
2023,1.0,1.0,16.0,1.0,203.0,131.0
2024,1.0,1.0,88.0,1.0,74.0,212.0
2025,7.0,7.0,348.0,7.0,924.0,120.0
2026,1.0,1.0,472.0,5.0,393.0,222.0
2027,1.0,1.0,1239.0,1.0,1439.0,356.0
2028,1.0,1.0,82.0,1.0,290.0,152.0
2029,1.0,1.0,13.0,2.0,9.0,26.0
2030,1.0,1.0,222.0,5.0,1134.0,175.0
2031,1.0,3.0,179.0,1.0,152.0,112.0
2032,1.0,1.0,1130.0,1.0,618.0,71.0
2033,1.0,1.0,146.0,1.0,23.0,137.0
2034,1.0,1.0,54.0,1.0,194.0,111.0
2035,1.0,1.0,61.0,5.0,101.0,15.0
2036,1.0,1.0,41.0,1.0,103.0,231.0
2037,1.0,1.0,157.0,1.0,2.0,86.0
2038,1.0,1.0,10.0,5.0,76.0,101.0
2039,1.0,1.0,9.0,5.0,342.0,221.0
2040,6.0,3.0,297.0,1.0,2018.0,147.0
2041,1.0,1.0,391.0,1.0,432.0,179.0
2042,1.0,1.0,185.0,1.0,455.0,183.0
2043,1.0,1.0,13.0,1.0,9.0,278.0
2044,1.0,1.0,234.0,1.0,509.0,168.0
2045,1.0,1.0,95.0,1.0,124.0,284.0
2046,1.0,1.0,94.0,1.0,3.0,159.0
2047,1.0,1.0,448.0,2.0,110.0,47.0
2048,1.0,1.0,0.0,1.0,2.0,73.0
2049,1.0,1.0,53.0,1.0,174.0,143.0
2050,1.0,1.0,271.0,1.0,3140.0,503.0
2051,1.0,1.0,441.0,1.0,324.0,295.0
2052,1.0,1.0,28.0,1.0,223.0,127.0
2053,1.0,1.0,60.0,1.0,607.0,548.0
2054,1.0,1.0,71.0,6.0,1.0,28.0
2055,1.0,1.0,178.0,1.0,254.0,388.0
2056,1.0,1.0,139.0,1.0,3.0,58.0
2057,1.0,3.0,184.0,5.0,410.0,134.0
2058,1.0,1.0,51.0,1.0,190.0,383.0
2059,1.0,1.0,218.0,1.0,262.0,82.0
2060,2.0,3.0,38.0,5.0,85.0,48.0
2061,7.0,6.0,226.0,5.0,383.0,389.0
2062,1.0,1.0,7.0,2.0,24.0,71.0
2063,1.0,1.0,72.0,1.0,252.0,294.0
2064,2.0,3.0,184.0,5.0,970.0,376.0
2065,1.0,1.0,83.0,1.0,9.0,160.0
2066,1.0,1.0,990.0,5.0,843.0,488.0
2067,1.0,1.0,22.0,1.0,136.0,81.0
2068,1.0,1.0,127.0,1.0,260.0,132.0
2069,1.0,1.0,118.0,5.0,106.0,211.0
2070,1.0,1.0,3.0,1.0,3.0,198.0
2071,1.0,1.0,155.0,1.0,348.0,98.0
2072,1.0,1.0,4.0,1.0,89.0,175.0
2073,1.0,1.0,7069.0,1.0,7378.0,283.0
2074,1.0,1.0,321.0,1.0,241.0,79.0
2075,1.0,1.0,296.0,1.0,22.0,224.0
2076,1.0,1.0,469.0,1.0,1186.0,246.0
2077,7.0,2.0,244.0,1.0,493.0,217.0
2078,1.0,1.0,14.0,1.0,175.0,60.0
2079,1.0,1.0,21.0,5.0,84.0,423.0
2080,1.0,1.0,99.0,1.0,304.0,142.0
2081,7.0,3.0,212.0,2.0,295.0,237.0
2082,1.0,1.0,811.0,5.0,898.0,214.0
2083,1.0,1.0,49.0,5.0,58.0,221.0
2084,1.0,1.0,27.0,1.0,135.0,143.0
2085,1.0,1.0,22.0,1.0,16.0,97.0
2086,1.0,1.0,159.0,1.0,210.0,241.0
2087,1.0,3.0,39.0,5.0,64.0,118.0
2088,7.0,7.0,108.0,5.0,30.0,93.0
2089,1.0,1.0,416.0,2.0,2.0,301.0
2090,1.0,1.0,31.0,5.0,24.0,166.0
2091,1.0,1.0,0.0,1.0,49.0,68.0
2092,1.0,1.0,36.0,1.0,627.0,132.0
2093,1.0,1.0,58.0,1.0,388.0,141.0
2094,2.0,7.0,387.0,1.0,887.0,109.0
2095,2.0,7.0,249.0,5.0,790.0,217.0
2096,1.0,1.0,4.0,1.0,199.0,169.0
2097,1.0,1.0,335.0,5.0,450.0,208.0
2098,1.0,1.0,492.0,1.0,5980.0,221.0
2099,1.0,1.0,210.0,1.0,1049.0,554.0
2100,1.0,1.0,63.0,1.0,125.0,59.0
2101,1.0,1.0,7.0,1.0,1.0,130.0
2102,1.0,1.0,259.0,1.0,721.0,302.0
2103,1.0,1.0,140.0,1.0,322.0,180.0
2104,6.0,3.0,50.0,5.0,10978.0,365.0
2105,1.0,1.0,4.0,1.0,12.0,94.0
2106,1.0,1.0,9.0,1.0,81.0,118.0
2107,2.0,7.0,412.0,5.0,863.0,312.0
2108,1.0,1.0,434.0,5.0,415.0,253.0
2109,1.0,1.0,1149.0,1.0,227.0,506.0
2110,1.0,1.0,20.0,1.0,5.0,156.0
2111,1.0,1.0,679.0,1.0,121.0,110.0
2112,1.0,7.0,105.0,5.0,107.0,33.0
2113,1.0,1.0,14.0,1.0,71.0,134.0
2114,1.0,1.0,34.0,2.0,101.0,65.0
2115,2.0,3.0,11.0,3.0,482.0,177.0
2116,1.0,1.0,252.0,2.0,89.0,217.0
2117,7.0,3.0,165.0,5.0,410.0,90.0
2118,1.0,1.0,186.0,1.0,2491.0,458.0
2119,1.0,1.0,86.0,1.0,66.0,148.0
2120,1.0,1.0,62.0,1.0,58.0,109.0
2121,1.0,1.0,13.0,1.0,75.0,252.0
2122,1.0,1.0,41.0,1.0,3882.0,313.0
2123,2.0,3.0,4.0,5.0,248.0,49.0
2124,1.0,1.0,197.0,1.0,86.0,136.0
2125,1.0,1.0,113.0,1.0,131.0,149.0
2126,7.0,1.0,992.0,1.0,954.0,217.0
2127,1.0,1.0,77.0,1.0,550.0,245.0
2128,1.0,1.0,16.0,1.0,13.0,150.0
2129,2.0,5.0,14.0,8.0,76.0,19.0
2130,1.0,1.0,397.0,1.0,731.0,359.0
2131,3.0,3.0,205.0,5.0,687.0,201.0
2132,7.0,3.0,13.0,7.0,132.0,60.0
2133,1.0,1.0,31.0,1.0,30.0,63.0
2134,1.0,1.0,613.0,1.0,238.0,193.0
2135,1.0,1.0,196.0,1.0,15.0,70.0
2136,1.0,1.0,780.0,1.0,2634.0,169.0
2137,1.0,1.0,216.0,5.0,1118.0,327.0
2138,1.0,1.0,1.0,1.0,14.0,41.0
2139,1.0,1.0,16.0,1.0,37.0,218.0
2140,1.0,1.0,215.0,1.0,1509.0,663.0
2141,3.0,2.0,222.0,8.0,25.0,46.0
2142,1.0,1.0,2.0,1.0,2.0,103.0
2143,1.0,1.0,16.0,1.0,2.0,78.0
2144,1.0,1.0,17.0,1.0,58.0,329.0
2145,1.0,1.0,23.0,5.0,6.0,15.0
2146,2.0,3.0,2.0,5.0,9.0,167.0
2147,1.0,1.0,49.0,1.0,13.0,244.0
2148,1.0,1.0,3.0,1.0,13.0,114.0
2149,1.0,1.0,11.0,1.0,267.0,205.0
2150,1.0,1.0,43.0,1.0,213.0,164.0
2151,1.0,1.0,11.0,1.0,16.0,323.0
2152,2.0,3.0,217.0,5.0,118.0,38.0
2153,1.0,1.0,101.0,1.0,52.0,89.0
2154,1.0,1.0,95.0,5.0,79.0,89.0
2155,1.0,1.0,2.0,1.0,32.0,66.0
2156,1.0,1.0,160.0,1.0,3087.0,128.0
2157,1.0,1.0,365.0,2.0,407.0,229.0
2158,2.0,2.0,5.0,5.0,200.0,230.0
2159,1.0,1.0,205.0,1.0,442.0,620.0
2160,7.0,2.0,6.0,1.0,196.0,51.0
2161,1.0,1.0,605.0,1.0,1177.0,257.0
2162,1.0,1.0,85.0,1.0,120.0,81.0
2163,1.0,1.0,44.0,1.0,250.0,141.0
2164,1.0,1.0,317.0,5.0,881.0,256.0
2165,1.0,1.0,1382.0,1.0,4480.0,769.0
2166,1.0,1.0,82.0,1.0,22.0,167.0
2167,1.0,1.0,57.0,1.0,2.0,125.0
2168,7.0,3.0,97.0,2.0,843.0,307.0
2169,1.0,1.0,348.0,1.0,291.0,182.0
2170,1.0,1.0,169.0,1.0,350.0,346.0
2171,1.0,1.0,32.0,5.0,310.0,522.0
2172,1.0,1.0,14.0,1.0,22.0,53.0
2173,1.0,1.0,36.0,1.0,379.0,103.0
2174,1.0,1.0,4.0,1.0,50.0,81.0
2175,1.0,1.0,99.0,1.0,181.0,790.0
2176,1.0,1.0,43.0,1.0,370.0,120.0
2177,1.0,1.0,83.0,1.0,474.0,146.0
2178,7.0,7.0,41.0,5.0,53.0,70.0
2179,1.0,1.0,107.0,1.0,2446.0,540.0
2180,1.0,1.0,5.0,1.0,7.0,137.0
2181,7.0,6.0,719.0,8.0,861.0,208.0
2182,1.0,1.0,407.0,1.0,548.0,395.0
2183,1.0,1.0,23.0,1.0,208.0,237.0
2184,1.0,1.0,118.0,5.0,281.0,159.0
2185,1.0,1.0,837.0,1.0,652.0,220.0
2186,7.0,2.0,299.0,5.0,120.0,464.0
2187,1.0,1.0,73.0,1.0,196.0,106.0
2188,1.0,1.0,538.0,1.0,106.0,201.0
2189,2.0,6.0,60.0,5.0,126.0,85.0
2190,1.0,1.0,22.0,1.0,366.0,110.0
2191,7.0,3.0,842.0,5.0,4137.0,283.0
2192,1.0,1.0,33.0,1.0,24.0,197.0
2193,1.0,1.0,834.0,1.0,1178.0,164.0
2194,1.0,1.0,117.0,1.0,22.0,121.0
2195,1.0,1.0,393.0,1.0,671.0,260.0
2196,1.0,1.0,70.0,1.0,27.0,195.0
2197,1.0,1.0,571.0,1.0,12.0,77.0
2198,1.0,1.0,265.0,1.0,201.0,117.0
2199,1.0,1.0,11.0,1.0,21.0,68.0
2200,1.0,1.0,505.0,1.0,60.0,125.0
2201,1.0,1.0,4.0,1.0,19.0,65.0
2202,1.0,1.0,4.0,1.0,5.0,201.0
2203,1.0,1.0,2533.0,1.0,739.0,2163.0
2204,1.0,1.0,912.0,1.0,3971.0,305.0
2205,1.0,1.0,1.0,1.0,1.0,194.0
2206,1.0,1.0,56.0,1.0,66.0,39.0
2207,1.0,1.0,34.0,1.0,80.0,53.0
2208,7.0,3.0,28.0,2.0,221.0,207.0
2209,7.0,2.0,287.0,1.0,686.0,431.0
2210,1.0,1.0,899.0,1.0,176.0,249.0
2211,1.0,1.0,415.0,1.0,398.0,291.0
2212,1.0,1.0,410.0,5.0,42.0,142.0
2213,1.0,1.0,199.0,1.0,410.0,60.0
2214,1.0,1.0,67.0,1.0,41.0,92.0
2215,1.0,1.0,78.0,5.0,605.0,245.0
2216,1.0,1.0,545.0,1.0,1250.0,361.0
2217,1.0,1.0,43.0,1.0,100.0,105.0
2218,1.0,1.0,42.0,1.0,738.0,190.0
2219,1.0,1.0,136.0,1.0,174.0,121.0
2220,1.0,1.0,357.0,1.0,157.0,360.0
2221,1.0,1.0,53.0,1.0,451.0,313.0
2222,1.0,1.0,58.0,1.0,20.0,189.0
2223,1.0,1.0,143.0,1.0,524.0,127.0
2224,1.0,1.0,109.0,1.0,224.0,222.0
2225,1.0,1.0,84.0,1.0,3.0,333.0
2226,1.0,1.0,239.0,5.0,1314.0,89.0
2227,1.0,1.0,19.0,5.0,116.0,496.0
2228,1.0,1.0,25.0,1.0,76.0,128.0
2229,4.0,7.0,281.0,2.0,428.0,339.0
2230,6.0,6.0,80.0,1.0,498.0,259.0
2231,1.0,1.0,309.0,1.0,205.0,450.0
2232,1.0,1.0,369.0,1.0,595.0,259.0
2233,1.0,1.0,498.0,1.0,1235.0,184.0
2234,2.0,3.0,15.0,7.0,158.0,23.0
2235,2.0,3.0,17.0,1.0,96.0,116.0
2236,1.0,1.0,1423.0,1.0,7419.0,251.0
2237,1.0,1.0,177.0,1.0,455.0,536.0
2238,6.0,3.0,265.0,5.0,1382.0,1464.0
2239,1.0,1.0,11.0,1.0,236.0,121.0
2240,1.0,1.0,14.0,1.0,110.0,249.0
2241,8.0,7.0,44.0,1.0,62.0,446.0
2242,1.0,1.0,134.0,5.0,1839.0,285.0
2243,1.0,1.0,258.0,1.0,590.0,226.0
2244,1.0,1.0,43.0,1.0,630.0,528.0
2245,2.0,1.0,172.0,5.0,65.0,136.0
2246,1.0,1.0,2.0,1.0,7924.0,114.0
2247,7.0,1.0,71.0,1.0,15.0,32.0
2248,1.0,1.0,42.0,1.0,64.0,207.0
2249,1.0,1.0,5.0,1.0,1.0,79.0
2250,1.0,2.0,994.0,7.0,1690.0,1310.0
2251,1.0,1.0,590.0,1.0,176.0,266.0
2252,1.0,1.0,38.0,1.0,479.0,99.0
2253,1.0,1.0,11.0,5.0,402.0,460.0
2254,1.0,1.0,159.0,5.0,41.0,64.0
2255,1.0,1.0,28.0,1.0,193.0,207.0
2256,1.0,1.0,288.0,1.0,1058.0,119.0
2257,1.0,1.0,541.0,1.0,739.0,874.0
2258,2.0,3.0,2.0,5.0,379.0,439.0
2259,1.0,1.0,11.0,1.0,192.0,167.0
2260,1.0,1.0,284.0,1.0,366.0,225.0
2261,1.0,1.0,851.0,1.0,1890.0,337.0
2262,1.0,1.0,11.0,5.0,256.0,244.0
2263,1.0,1.0,168.0,2.0,15.0,113.0
2264,1.0,1.0,370.0,5.0,18129.0,186.0
2265,1.0,1.0,13.0,1.0,634.0,384.0
2266,1.0,1.0,6.0,1.0,8.0,102.0
2267,2.0,3.0,1819.0,2.0,1238.0,209.0
2268,1.0,1.0,121.0,5.0,129.0,214.0
2269,1.0,1.0,12.0,1.0,2.0,123.0
2270,6.0,3.0,21.0,1.0,1742.0,600.0
2271,1.0,1.0,44.0,1.0,39.0,264.0
2272,7.0,2.0,27.0,5.0,277.0,148.0
2273,1.0,1.0,196.0,3.0,5.0,54.0
2274,1.0,1.0,198.0,1.0,88.0,38.0
2275,1.0,1.0,40.0,5.0,143.0,52.0
2276,1.0,1.0,580.0,1.0,4561.0,299.0
2277,1.0,1.0,12.0,1.0,1994.0,108.0
2278,1.0,1.0,1016.0,1.0,149.0,441.0
2279,1.0,1.0,12.0,1.0,83.0,77.0
2280,2.0,3.0,2071.0,5.0,1950.0,768.0
2281,1.0,1.0,4.0,5.0,16.0,70.0
2282,1.0,1.0,223.0,1.0,195.0,933.0
2283,1.0,1.0,847.0,1.0,808.0,163.0
2284,1.0,1.0,172.0,1.0,132.0,161.0
2285,1.0,1.0,53.0,1.0,367.0,200.0
2286,2.0,3.0,73.0,2.0,235.0,237.0
2287,1.0,1.0,25.0,1.0,52.0,148.0
2288,1.0,1.0,271.0,1.0,150.0,262.0
2289,7.0,3.0,483.0,5.0,193.0,143.0
2290,1.0,1.0,14.0,1.0,1055.0,330.0
2291,1.0,1.0,6.0,1.0,11.0,44.0
2292,4.0,3.0,319.0,5.0,628.0,152.0
2293,1.0,1.0,629.0,1.0,454.0,101.0
2294,1.0,1.0,33.0,1.0,2.0,54.0
2295,1.0,1.0,2.0,1.0,12.0,125.0
2296,1.0,1.0,67.0,1.0,1.0,31.0
2297,6.0,3.0,1897.0,5.0,809.0,197.0
2298,9.0,5.0,69.0,1.0,75.0,67.0
2299,1.0,3.0,1552.0,5.0,592.0,246.0
2300,1.0,1.0,123.0,1.0,56.0,307.0
2301,1.0,1.0,104.0,5.0,323.0,407.0
2302,1.0,1.0,38.0,1.0,32.0,293.0
2303,1.0,1.0,57.0,1.0,109.0,282.0
2304,1.0,1.0,41.0,1.0,73.0,295.0
2305,1.0,1.0,2.0,1.0,41.0,463.0
2306,1.0,1.0,130.0,1.0,85.0,144.0
2307,6.0,3.0,140.0,2.0,194.0,35.0
2308,1.0,1.0,10.0,1.0,174.0,113.0
2309,1.0,1.0,2173.0,1.0,20944.0,87.0
2310,1.0,1.0,47.0,1.0,111.0,420.0
2311,1.0,1.0,24.0,1.0,90.0,84.0
2312,1.0,1.0,56.0,1.0,16.0,26.0
2313,1.0,1.0,1059.0,1.0,4822.0,95.0
2314,1.0,1.0,167.0,1.0,1960.0,160.0
2315,1.0,1.0,426.0,1.0,265.0,173.0
2316,1.0,1.0,125.0,1.0,260.0,615.0
2317,2.0,3.0,36.0,5.0,652.0,101.0
2318,1.0,1.0,15.0,1.0,120.0,107.0
2319,1.0,1.0,151.0,1.0,972.0,282.0
2320,2.0,3.0,10.0,5.0,180.0,445.0
2321,1.0,1.0,45.0,1.0,365.0,486.0
2322,7.0,7.0,1896.0,5.0,318.0,257.0
2323,1.0,1.0,148.0,1.0,347.0,251.0
2324,1.0,1.0,4543.0,1.0,822.0,242.0
2325,1.0,1.0,96.0,1.0,257.0,73.0
2326,1.0,1.0,43.0,1.0,805.0,1093.0
2327,1.0,1.0,1401.0,1.0,88.0,341.0
2328,1.0,1.0,29.0,1.0,70.0,124.0
2329,1.0,7.0,21.0,2.0,15.0,47.0
2330,1.0,1.0,104.0,1.0,299.0,100.0
2331,1.0,1.0,371.0,1.0,451.0,168.0
2332,1.0,1.0,33.0,1.0,50.0,55.0
2333,1.0,1.0,309.0,1.0,566.0,314.0
2334,1.0,1.0,96.0,1.0,35.0,187.0
2335,1.0,1.0,12.0,1.0,9.0,77.0
2336,6.0,2.0,318.0,2.0,461.0,391.0
2337,1.0,1.0,33.0,5.0,223.0,177.0
2338,1.0,1.0,69.0,1.0,29.0,174.0
2339,1.0,1.0,46.0,1.0,148.0,284.0
2340,6.0,3.0,103.0,5.0,1247.0,220.0
2341,1.0,1.0,79.0,1.0,336.0,263.0
2342,1.0,1.0,4.0,1.0,329.0,287.0
2343,1.0,1.0,579.0,1.0,221.0,233.0
2344,1.0,1.0,18.0,1.0,305.0,257.0
2345,1.0,1.0,137.0,1.0,168.0,420.0
2346,1.0,1.0,46.0,1.0,31.0,143.0
2347,1.0,1.0,66.0,1.0,347.0,313.0
2348,1.0,1.0,400.0,1.0,153.0,257.0
2349,1.0,1.0,7397.0,1.0,5807.0,198.0
2350,7.0,1.0,25.0,5.0,347.0,146.0
2351,1.0,1.0,44.0,1.0,283.0,109.0
2352,1.0,1.0,65.0,5.0,11.0,37.0
2353,1.0,1.0,2.0,1.0,213.0,272.0
2354,1.0,1.0,59.0,1.0,190.0,350.0
2355,1.0,1.0,13.0,1.0,24.0,84.0
2356,7.0,3.0,16.0,2.0,133.0,42.0
2357,1.0,1.0,718.0,1.0,28.0,596.0
2358,1.0,1.0,25.0,1.0,85.0,214.0
